timestamp,symbol,harmony,decision,action,planet
2020-01-02T00:00:00+00:00,TRX,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T00:00:00+00:00,XLM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T00:00:00+00:00,FIL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T00:00:00+00:00,ADA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T00:00:00+00:00,LTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T00:00:00+00:00,DOGE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T00:00:00+00:00,LINK,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T00:00:00+00:00,ALGO,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T00:00:00+00:00,BTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T00:00:00+00:00,VET,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T00:00:00+00:00,UNI,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T00:00:00+00:00,MATIC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,VTI,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,ASML,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,AAPL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,TTE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,MSFT,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,ZM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,EFA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,GLD,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,AMD,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,SAP,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,META,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,ADBE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,TLT,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,CRM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,SHEL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,IWM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,USO,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,ROKU,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,ORCL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,NVDA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,TSLA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,INTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,GOOGL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,EEM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,SPY,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T05:00:00+00:00,PYPL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T06:00:00+00:00,VIX,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T23:00:00+00:00,AIR,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T23:00:00+00:00,ROG,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-02T23:00:00+00:00,NESN,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T00:00:00+00:00,ATOM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T00:00:00+00:00,ETH,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T00:00:00+00:00,XRP,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T00:00:00+00:00,ETC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T00:00:00+00:00,TRX,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T00:00:00+00:00,XLM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T00:00:00+00:00,FIL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T00:00:00+00:00,ADA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T00:00:00+00:00,LTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T00:00:00+00:00,DOGE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T00:00:00+00:00,LINK,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T00:00:00+00:00,ALGO,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T00:00:00+00:00,BTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T00:00:00+00:00,VET,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T00:00:00+00:00,UNI,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T00:00:00+00:00,MATIC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,VTI,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,ASML,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,AAPL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,TTE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,MSFT,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,ZM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,EFA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,GLD,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,AMD,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,SAP,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,META,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,ADBE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,TLT,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,CRM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,SHEL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,IWM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,USO,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,ROKU,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,ORCL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,NVDA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,TSLA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,INTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,GOOGL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,EEM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,SPY,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T05:00:00+00:00,PYPL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-03T06:00:00+00:00,VIX,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-04T00:00:00+00:00,ATOM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-04T00:00:00+00:00,ETH,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-04T00:00:00+00:00,XRP,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-04T00:00:00+00:00,ETC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-04T00:00:00+00:00,TRX,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-04T00:00:00+00:00,XLM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-04T00:00:00+00:00,FIL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-04T00:00:00+00:00,ADA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-04T00:00:00+00:00,LTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-04T00:00:00+00:00,DOGE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-04T00:00:00+00:00,LINK,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-04T00:00:00+00:00,ALGO,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-04T00:00:00+00:00,BTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-04T00:00:00+00:00,VET,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-04T00:00:00+00:00,UNI,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-04T00:00:00+00:00,MATIC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T00:00:00+00:00,ATOM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T00:00:00+00:00,ETH,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T00:00:00+00:00,XRP,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T00:00:00+00:00,ETC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T00:00:00+00:00,TRX,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T00:00:00+00:00,XLM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T00:00:00+00:00,FIL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T00:00:00+00:00,ADA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T00:00:00+00:00,LTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T00:00:00+00:00,DOGE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T00:00:00+00:00,LINK,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T00:00:00+00:00,ALGO,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T00:00:00+00:00,BTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T00:00:00+00:00,VET,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T00:00:00+00:00,UNI,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T00:00:00+00:00,MATIC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T23:00:00+00:00,AIR,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T23:00:00+00:00,ROG,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-05T23:00:00+00:00,NESN,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T00:00:00+00:00,ATOM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T00:00:00+00:00,ETH,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T00:00:00+00:00,XRP,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T00:00:00+00:00,ETC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T00:00:00+00:00,TRX,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T00:00:00+00:00,XLM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T00:00:00+00:00,FIL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T00:00:00+00:00,ADA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T00:00:00+00:00,LTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T00:00:00+00:00,DOGE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T00:00:00+00:00,LINK,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T00:00:00+00:00,ALGO,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T00:00:00+00:00,BTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T00:00:00+00:00,VET,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T00:00:00+00:00,UNI,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T00:00:00+00:00,MATIC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,VTI,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,ASML,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,AAPL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,TTE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,MSFT,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,ZM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,EFA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,GLD,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,AMD,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,SAP,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,META,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,ADBE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,TLT,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,CRM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,SHEL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,IWM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,USO,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,ROKU,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,ORCL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,NVDA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,TSLA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,INTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,GOOGL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,EEM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,SPY,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T05:00:00+00:00,PYPL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T06:00:00+00:00,VIX,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T23:00:00+00:00,AIR,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T23:00:00+00:00,ROG,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-06T23:00:00+00:00,NESN,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T00:00:00+00:00,ATOM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T00:00:00+00:00,ETH,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T00:00:00+00:00,XRP,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T00:00:00+00:00,ETC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T00:00:00+00:00,TRX,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T00:00:00+00:00,XLM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T00:00:00+00:00,FIL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T00:00:00+00:00,ADA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T00:00:00+00:00,LTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T00:00:00+00:00,DOGE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T00:00:00+00:00,LINK,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T00:00:00+00:00,ALGO,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T00:00:00+00:00,BTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T00:00:00+00:00,VET,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T00:00:00+00:00,UNI,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T00:00:00+00:00,MATIC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,VTI,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,ASML,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,AAPL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,TTE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,MSFT,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,ZM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,EFA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,GLD,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,AMD,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,SAP,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,META,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,ADBE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,TLT,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,CRM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,SHEL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,IWM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,USO,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,ROKU,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,ORCL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,NVDA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,TSLA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,INTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,GOOGL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,EEM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,SPY,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T05:00:00+00:00,PYPL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T06:00:00+00:00,VIX,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T23:00:00+00:00,AIR,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T23:00:00+00:00,ROG,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-07T23:00:00+00:00,NESN,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T00:00:00+00:00,ATOM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T00:00:00+00:00,ETH,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T00:00:00+00:00,XRP,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T00:00:00+00:00,ETC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T00:00:00+00:00,TRX,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T00:00:00+00:00,XLM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T00:00:00+00:00,FIL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T00:00:00+00:00,ADA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T00:00:00+00:00,LTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T00:00:00+00:00,DOGE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T00:00:00+00:00,LINK,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T00:00:00+00:00,ALGO,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T00:00:00+00:00,BTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T00:00:00+00:00,VET,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T00:00:00+00:00,UNI,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T00:00:00+00:00,MATIC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,VTI,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,ASML,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,AAPL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,TTE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,MSFT,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,ZM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,EFA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,GLD,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,AMD,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,SAP,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,META,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,ADBE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,TLT,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,CRM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,SHEL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,IWM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,USO,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,ROKU,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,ORCL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,NVDA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,TSLA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,INTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,GOOGL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,EEM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,SPY,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T05:00:00+00:00,PYPL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T06:00:00+00:00,VIX,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T23:00:00+00:00,AIR,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T23:00:00+00:00,ROG,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-08T23:00:00+00:00,NESN,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T00:00:00+00:00,ATOM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T00:00:00+00:00,ETH,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T00:00:00+00:00,XRP,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T00:00:00+00:00,ETC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T00:00:00+00:00,TRX,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T00:00:00+00:00,XLM,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T00:00:00+00:00,FIL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T00:00:00+00:00,ADA,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T00:00:00+00:00,LTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T00:00:00+00:00,DOGE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T00:00:00+00:00,LINK,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T00:00:00+00:00,ALGO,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T00:00:00+00:00,BTC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T00:00:00+00:00,VET,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T00:00:00+00:00,UNI,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T00:00:00+00:00,MATIC,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T05:00:00+00:00,VTI,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T05:00:00+00:00,ASML,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T05:00:00+00:00,AAPL,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T05:00:00+00:00,TTE,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T05:00:00+00:00,MSFT,0.5864999999999999,EXECUTE,HOLD,SUN
2020-01-09T05:00:00+00:00,ZM,0.5864999999999999,EXECUTE,HOLD,SUN
